Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Oтборы,max Oтборы,mean Oтборы,std Oтборы,median Oтборы,min Вбрасывания,max Вбрасывания,mean Вбрасывания,std Вбрасывания,median Вбрасывания,min Точность передач,max Точность передач,mean Точность передач,std Точность передач,median Точность передач,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Бёрнли,2017-01-14 20:00:00,21,2221.8557237384775,0.0,4.0,1.375,1.407885953173359,1.0,0.0,2.0,1.25,0.8864052604279183,1.5,31.0,46.0,41.375,4.68851179556401,42.0,5.0,16.0,10.625,4.34042460069124,10.0,2.0,7.0,3.875,1.807721533549109,3.5,1.0,8.0,4.625,2.38671920665766,4.5,0.0,5.0,2.125,1.3562026818605375,2.0,10.0,22.0,14.0,4.6291004988627575,12.5,1.0,9.0,4.875,3.044315545875155,5.0,0.0,5.0,3.0,1.6035674514745464,3.0,1.0,7.0,3.375,2.2638462845343543,2.0,10.0,17.0,13.125,2.356601669474803,13.5,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.375,1.5979898086569353,2.0,0.0,357.0,271.75,115.21377645800126,304.0,0.0,23.0,13.125,7.079901129253148,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.9208669997847,2052.245524605117,1920.0532631863994,91.98710444467123,1948.221138405576
Бёрнли,2017-01-22 19:15:00,22,2222.7732789024008,0.0,4.0,1.5,1.3093073414159542,1.0,0.0,2.0,1.25,0.8864052604279183,1.5,30.0,46.0,39.75,6.08863109175031,41.0,5.0,16.0,10.5,4.242640687119285,10.0,2.0,7.0,4.25,2.1213203435596424,3.5,1.0,8.0,4.375,2.445841952609133,4.0,0.0,3.0,1.875,0.8345229603962802,2.0,10.0,22.0,14.375,4.373213921133975,13.5,1.0,8.0,4.25,2.5495097567963922,4.0,0.0,5.0,2.375,1.685018016012207,3.0,1.0,7.0,3.875,2.356601669474803,3.5,10.0,17.0,12.875,2.4748737341529163,12.5,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.5,1.6035674514745464,2.0,238.0,357.0,301.5,43.30951726484937,304.0,10.0,25.0,16.25,5.873670062235365,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.9208669997847,2221.8557237384775,1953.52791576883,141.51998426260798,1948.221138405576
Бёрнли,2017-02-01 00:45:00,23,2273.5119115089997,0.0,4.0,1.25,1.164964745021435,1.0,0.0,2.0,1.0,0.9258200997725514,1.0,30.0,59.0,43.25,8.066686343935071,42.5,5.0,24.0,11.5,6.2105900340811875,10.0,2.0,7.0,3.75,1.8322507626258087,3.0,1.0,12.0,5.0,3.585685828003181,4.0,0.0,9.0,2.75,2.659215781283755,2.0,10.0,22.0,13.5,4.0,12.5,1.0,10.0,5.0,3.251373336211726,5.0,0.0,3.0,1.875,1.3562026818605375,2.5,1.0,7.0,4.25,2.2519832529192065,5.0,4.0,17.0,11.625,3.9256482631170977,11.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.375,1.685018016012207,2.0,238.0,415.0,323.0,51.95052591511603,317.5,10.0,25.0,16.75,5.522680508593631,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.9208669997847,2222.7732789024008,1986.2966479716933,170.7327663375196,1948.221138405576
Бёрнли,2017-02-04 20:00:00,24,2380.9243954448634,1.0,4.0,1.375,1.0606601717798212,1.0,0.0,2.0,1.125,0.9910312089651149,1.5,30.0,59.0,43.125,8.114141095290721,42.5,5.0,24.0,11.875,6.057757718118856,11.0,2.0,7.0,4.375,1.9955307206712847,3.5,1.0,12.0,4.625,3.8521793460696654,3.5,0.0,9.0,2.875,2.6423744732991303,2.0,10.0,22.0,13.625,3.9256482631170977,12.5,2.0,10.0,5.625,2.8252686345094435,6.0,0.0,4.0,2.0,1.5118578920369088,2.5,1.0,7.0,4.125,2.1671244937540095,5.0,4.0,17.0,11.0,3.7032803990902057,11.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,6.0,2.125,1.8850918886280925,1.5,238.0,415.0,326.875,51.74232172161254,333.0,10.0,25.0,18.125,5.540435774506241,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.5549992747447,2273.5119115089997,2053.620528535345,163.48461164159025,2002.8115045622562
Бёрнли,2017-02-12 18:30:00,25,2367.571887737503,1.0,4.0,1.375,1.0606601717798212,1.0,0.0,2.0,1.0,0.9258200997725514,1.0,29.0,59.0,41.75,9.528153771099324,42.5,6.0,24.0,12.0,5.903993805649092,11.0,3.0,7.0,4.625,1.7677669529663689,4.0,1.0,12.0,4.625,3.8521793460696654,3.5,0.0,9.0,2.75,2.712405363721075,2.0,10.0,22.0,13.75,3.8078865529319543,12.5,1.0,10.0,5.5,3.0237157840738176,6.0,0.0,4.0,2.125,1.5526475085202969,3.0,1.0,6.0,3.375,2.065879266282796,3.5,4.0,17.0,11.125,3.720119045714225,11.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,6.0,2.25,1.9086270308410553,2.0,238.0,415.0,323.0,52.79610375234684,319.5,10.0,25.0,16.875,5.409977554746151,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.5549992747447,2380.9243954448634,2116.0385137857197,182.620818381399,2137.0506241717976
Бёрнли,2017-02-25 20:00:00,26,2324.9342751860486,1.0,4.0,1.375,1.0606601717798212,1.0,0.0,2.0,1.125,0.8345229603962802,1.0,29.0,59.0,40.5,9.841602656942763,40.5,6.0,24.0,12.5,5.477225575051661,11.0,3.0,7.0,4.5,1.8516401995451028,3.5,1.0,12.0,4.75,3.770183777256185,3.5,1.0,9.0,3.25,2.49284690951645,2.5,8.0,16.0,12.0,2.449489742783178,12.0,1.0,10.0,5.0,3.070597894314954,5.0,0.0,6.0,2.5,2.0701966780270626,3.0,0.0,6.0,3.125,2.356601669474803,3.5,4.0,14.0,10.625,3.020761493398643,11.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,3.0,1.875,1.246423454758225,2.0,0.0,415.0,285.375,126.50910469775908,317.5,0.0,25.0,15.625,7.836498853806736,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.5549992747447,2380.9243954448634,2169.1019007164377,186.80619780467185,2222.3145013204394
Бёрнли,2017-03-04 20:00:00,27,2268.744387768927,1.0,2.0,1.125,0.3535533905932738,1.0,0.0,3.0,1.375,1.0606601717798212,1.5,29.0,59.0,38.375,10.308630226313152,37.0,6.0,24.0,11.25,5.70087712549569,10.5,3.0,7.0,4.25,1.7525491637693282,3.5,1.0,12.0,4.0,3.625307868699863,3.0,0.0,9.0,3.0,2.7255405754769875,2.5,8.0,16.0,11.75,2.7645717829090897,12.0,1.0,10.0,4.5,3.2071349029490928,3.5,0.0,6.0,2.25,2.1213203435596424,2.0,0.0,6.0,3.625,2.5035688811888406,5.0,4.0,14.0,11.0,3.116774889895918,11.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,3.0,2.0,1.1952286093343936,2.5,0.0,415.0,273.375,124.69383934833577,295.5,0.0,27.0,16.375,8.667467911679857,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.3774845193952,2380.9243954448634,2224.649310205351,151.47662986248332,2248.1425952057
Бёрнли,2017-03-12 21:00:00,28,2110.945323879577,1.0,2.0,1.125,0.3535533905932738,1.0,0.0,3.0,1.375,1.0606601717798212,1.5,29.0,59.0,37.25,9.967805317979623,35.0,6.0,24.0,11.25,5.70087712549569,10.5,1.0,7.0,4.0,2.0701966780270626,3.5,1.0,12.0,4.25,3.8452196667699345,3.0,0.0,9.0,3.0,2.7255405754769875,2.5,8.0,16.0,11.875,2.9001231500945415,12.0,1.0,10.0,3.625,3.0676887530703447,2.5,0.0,6.0,2.25,2.1213203435596424,2.0,0.0,6.0,3.625,2.5035688811888406,5.0,4.0,16.0,11.625,3.583194903195431,12.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,3.0,1.875,1.1259916264596033,2.0,0.0,415.0,267.375,121.20105786902782,295.5,0.0,27.0,17.75,9.269766525030251,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.245524605117,2380.9243954448634,2264.0701731115423,104.56721881687048,2271.1281496389634
Бёрнли,2017-03-18 20:00:00,29,2050.13255566789,0.0,2.0,1.0,0.5345224838248488,1.0,0.0,3.0,1.375,1.0606601717798212,1.5,29.0,59.0,39.375,12.39743637093688,35.0,6.0,24.0,12.25,5.946187253790689,11.0,1.0,7.0,4.0,2.0701966780270626,3.5,1.0,12.0,4.75,4.06201920231798,3.0,0.0,9.0,3.5,2.878491668515698,3.0,8.0,15.0,11.625,2.559994419636775,12.0,1.0,10.0,4.0,3.0237157840738176,3.5,0.0,6.0,2.375,1.9955307206712847,2.0,0.0,6.0,3.625,2.5035688811888406,5.0,4.0,16.0,10.75,3.770183777256185,11.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,3.0,1.875,1.1259916264596033,2.0,0.0,415.0,278.125,127.5476801603452,303.0,0.0,27.0,17.25,9.662150012142373,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2110.945323879577,2380.9243954448634,2271.40764802085,88.38790495048421,2271.1281496389634
Бёрнли,2017-04-01 19:00:00,30,1974.746588261004,0.0,2.0,0.875,0.6408699444616557,1.0,0.0,3.0,1.375,1.0606601717798212,1.5,29.0,59.0,40.375,11.843473187492643,37.0,6.0,24.0,12.25,5.946187253790689,11.0,1.0,7.0,3.375,1.7677669529663689,3.0,1.0,12.0,5.125,4.0155946010522525,4.5,0.0,9.0,3.75,2.9154759474226504,3.5,7.0,15.0,10.875,2.948970764763288,11.5,1.0,10.0,3.875,3.044315545875155,3.0,1.0,6.0,3.0,1.927248223318863,3.0,0.0,6.0,3.5,2.390457218668787,5.0,4.0,16.0,10.5,3.8172540616821107,11.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,3.0,1.75,1.0350983390135313,2.0,0.0,415.0,291.75,128.46761682007093,323.5,0.0,27.0,17.25,9.662150012142373,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.13255566789,2380.9243954448634,2249.9422520120265,118.02428302197019,2271.1281496389634
Бёрнли,2017-04-04 23:45:00,31,2110.1423614678215,0.0,2.0,0.875,0.6408699444616557,1.0,0.0,3.0,1.375,1.0606601717798212,1.5,29.0,58.0,39.0,9.841602656942763,37.0,6.0,17.0,10.125,3.7961446607992015,10.5,1.0,7.0,3.375,1.7677669529663689,3.0,1.0,8.0,3.75,3.1052950170405937,2.5,0.0,6.0,3.0,2.0,3.0,7.0,19.0,11.75,4.131758532565592,11.5,1.0,6.0,3.0,1.7728105208558367,3.0,1.0,6.0,3.375,1.7677669529663689,3.5,0.0,6.0,3.125,2.356601669474803,3.5,7.0,16.0,11.125,2.9001231500945415,11.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,3.0,2.0,1.0690449676496976,2.0,0.0,380.0,286.0,123.07953293936173,323.5,0.0,27.0,16.625,9.98480989160177,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.746588261004,2380.9243954448634,2218.9389156818515,153.44285349400067,2271.1281496389634
Бёрнли,2017-04-08 19:00:00,32,2006.2011971547504,0.0,2.0,0.75,0.7071067811865476,1.0,0.0,3.0,1.125,1.1259916264596033,1.0,29.0,58.0,39.5,10.0,37.0,6.0,17.0,9.625,3.9256482631170977,8.5,1.0,4.0,2.75,1.0350983390135313,3.0,1.0,8.0,4.25,2.9154759474226504,4.0,0.0,6.0,2.625,2.2638462845343543,2.5,7.0,19.0,11.625,4.138236339311712,11.0,1.0,5.0,2.625,1.3024701806293193,3.0,1.0,6.0,3.125,1.807721533549109,3.0,0.0,6.0,3.125,2.356601669474803,3.5,7.0,16.0,11.375,2.8753881725529062,12.0,0.0,1.0,0.125,0.3535533905932738,0.0,1.0,3.0,2.375,0.7440238091428449,2.5,0.0,380.0,288.125,124.24680220087299,328.0,0.0,27.0,15.75,9.647353449077553,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.746588261004,2380.9243954448634,2198.5177219267043,155.9923267887988,2189.8448558242517
Бёрнли,2017-04-15 19:00:00,33,2075.139902980816,0.0,2.0,0.75,0.7071067811865476,1.0,0.0,3.0,1.375,1.3024701806293193,1.5,29.0,58.0,40.5,9.16515138991168,37.5,6.0,17.0,10.5,3.779644730092272,10.5,1.0,6.0,3.0,1.5118578920369088,3.0,1.0,8.0,4.625,2.615202805574687,4.5,0.0,6.0,2.875,2.1671244937540095,3.0,7.0,19.0,12.25,4.399675312695569,12.5,1.0,7.0,3.375,1.8468119248354136,3.0,0.0,6.0,2.75,2.1213203435596424,2.5,0.0,6.0,3.5,2.2038926600773587,4.5,7.0,16.0,11.625,3.020761493398643,12.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,3.0,2.0,1.0690449676496976,2.0,0.0,380.0,288.625,124.29565846917467,328.0,0.0,27.0,17.0,9.885053652574967,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.746588261004,2367.571887737503,2151.67732214044,149.52138349613534,2110.543842673699
Бёрнли,2017-04-23 18:15:00,34,1974.992464638168,0.0,2.0,0.625,0.7440238091428449,0.5,0.0,3.0,1.5,1.3093073414159542,2.0,29.0,58.0,42.0,8.928285709714139,41.0,6.0,17.0,10.25,3.882193783343198,9.5,0.0,6.0,2.625,1.8468119248354136,2.5,1.0,8.0,4.75,2.5495097567963922,4.5,0.0,6.0,2.875,2.1671244937540095,3.0,7.0,19.0,13.375,4.307385683749649,14.5,1.0,7.0,3.375,1.8468119248354136,3.0,0.0,5.0,2.375,1.685018016012207,2.5,1.0,6.0,4.0,1.6903085094570331,4.5,7.0,17.0,12.125,3.563204817496262,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.875,0.9910312089651149,2.0,248.0,385.0,336.75,47.21001709685895,351.0,9.0,32.0,21.0,8.383657572069263,24.0,0.0,26.0,3.25,9.192388155425117,0.0,0.0,0.0,0.0,0.0,0.0,1974.746588261004,2324.9342751860486,2115.123324045854,122.5062469088637,2092.6411322243184
Бёрнли,2017-04-29 21:30:00,35,2155.921571997596,0.0,2.0,0.625,0.7440238091428449,0.5,0.0,3.0,1.125,1.246423454758225,1.0,36.0,58.0,42.875,7.735585673643962,41.0,7.0,17.0,10.625,3.543101950067402,10.0,0.0,6.0,2.5,1.7728105208558367,2.5,1.0,8.0,4.75,2.5495097567963922,4.5,0.0,6.0,3.375,1.8468119248354136,3.5,7.0,19.0,14.0,3.7416573867739413,14.5,1.0,7.0,3.625,1.7677669529663689,3.0,0.0,5.0,2.375,1.685018016012207,2.5,1.0,5.0,3.875,1.5526475085202969,4.5,7.0,17.0,12.0,3.5456210417116734,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.625,1.1877349391654208,2.0,269.0,385.0,339.375,41.84985919075134,351.0,9.0,32.0,20.25,8.031189202104505,22.0,0.0,26.0,5.5,10.406042200842466,0.0,0.0,0.0,0.0,0.0,0.0,1974.746588261004,2268.744387768927,2071.380597727369,96.63116726994228,2062.636229324353
Бёрнли,2017-05-06 19:00:00,36,2095.302774957239,0.0,2.0,0.75,0.8864052604279183,0.5,0.0,3.0,1.125,1.246423454758225,1.0,36.0,58.0,45.25,8.224527776283399,45.0,7.0,17.0,11.0,3.7416573867739413,11.0,0.0,6.0,2.875,1.7268882005337975,3.0,1.0,8.0,4.375,2.1998376563477846,4.5,0.0,6.0,3.75,1.8322507626258087,4.0,7.0,19.0,14.0,3.7416573867739413,14.5,3.0,7.0,4.125,1.4577379737113252,3.5,0.0,5.0,2.375,1.685018016012207,2.5,1.0,5.0,3.875,1.5526475085202969,4.5,7.0,17.0,11.125,3.2705394924123103,10.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.1952286093343936,1.5,269.0,385.0,348.625,42.35205341623271,362.0,9.0,32.0,18.375,8.24512843181614,18.5,0.0,26.0,5.5,10.406042200842466,0.0,0.0,0.0,0.0,0.0,0.0,1974.746588261004,2155.921571997596,2057.2777457559528,67.57711431799389,2062.636229324353
Бёрнли,2017-05-13 19:00:00,37,1951.5193054571992,0.0,2.0,0.875,0.8345229603962802,1.0,0.0,3.0,1.375,1.1877349391654208,2.0,36.0,55.0,43.625,6.435115716575289,44.5,7.0,14.0,10.625,3.1594529363709247,11.0,0.0,6.0,2.875,1.7268882005337975,3.0,1.0,7.0,4.25,1.9820624179302297,4.5,0.0,5.0,3.5,1.6035674514745464,4.0,7.0,19.0,13.375,4.138236339311712,14.0,1.0,7.0,3.625,1.7677669529663689,3.0,0.0,5.0,2.875,1.807721533549109,3.0,1.0,5.0,3.75,1.4880476182856899,4.0,9.0,17.0,11.625,2.8252686345094435,11.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.1952286093343936,1.5,269.0,397.0,350.75,44.52206515554153,362.0,10.0,32.0,19.875,7.3375258578274,21.0,0.0,26.0,5.5,10.406042200842466,0.0,0.0,0.0,0.0,0.0,0.0,1974.746588261004,2155.921571997596,2055.3224271406607,66.01057533654892,2062.636229324353
Бёрнли,2017-05-21 19:00:00,38,1959.893959324688,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,3.0,1.375,1.1877349391654208,2.0,36.0,55.0,44.375,6.022280061808579,44.5,7.0,14.0,10.125,3.044315545875155,9.0,0.0,6.0,2.75,1.8322507626258087,3.0,1.0,7.0,4.375,2.1339098923270936,4.5,0.0,5.0,3.0,1.6903085094570331,3.5,9.0,19.0,14.625,3.3779748793788102,15.5,1.0,7.0,3.5,1.8516401995451028,3.0,0.0,5.0,2.25,1.8322507626258087,2.5,1.0,5.0,3.375,1.5059406173077154,4.0,9.0,17.0,11.875,2.6423744732991303,11.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.1952286093343936,1.5,269.0,397.0,356.625,46.98917048488026,376.0,10.0,32.0,18.125,7.605214376615936,18.5,0.0,26.0,5.5,10.406042200842466,0.0,0.0,0.0,0.0,0.0,0.0,1951.5193054571992,2155.921571997596,2042.9957708643244,75.62534916993629,2040.670550067783
Лестер,2016-12-17 20:00:00,17,2162.5940491593083,0.0,4.0,1.5,1.1952286093343936,1.0,1.0,2.0,1.75,0.4629100498862757,2.0,22.0,59.0,41.5,11.904380946285519,39.0,5.0,17.0,10.75,3.9188190640986296,11.0,1.0,8.0,3.875,2.356601669474803,3.5,3.0,6.0,4.125,0.9910312089651149,4.0,0.0,7.0,2.75,2.49284690951645,2.5,8.0,13.0,10.5,1.6903085094570331,10.0,1.0,11.0,5.125,3.440826312717007,4.5,0.0,4.0,1.625,1.5979898086569353,1.5,0.0,5.0,2.625,1.685018016012207,2.5,8.0,20.0,13.625,3.9977672339873487,13.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,6.0,3.0,1.8516401995451028,3.0,0.0,311.0,103.625,146.37421464959502,0.0,0.0,16.0,5.625,7.8182478855559445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.055548002446,2182.859396824103,2096.914661338962,88.0746578797646,2126.821713868976
Лестер,2016-12-26 20:00:00,18,2160.843220934007,0.0,4.0,1.375,1.3024701806293193,1.0,1.0,2.0,1.875,0.3535533905932738,2.0,22.0,59.0,42.375,11.697832522065177,42.0,5.0,17.0,10.875,3.758324094593227,11.0,2.0,8.0,4.0,2.2038926600773587,3.5,3.0,6.0,4.0,1.0690449676496976,4.0,0.0,7.0,2.875,2.416461403433896,2.5,8.0,12.0,10.125,1.3562026818605375,10.0,2.0,11.0,5.375,3.1594529363709247,4.5,0.0,4.0,1.875,1.6420805617960927,2.5,0.0,5.0,2.25,1.6690459207925603,2.0,8.0,18.0,12.875,3.090885217631258,13.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,6.0,2.875,1.807721533549109,3.0,0.0,398.0,153.375,171.58749330048173,104.5,0.0,18.0,7.875,8.526220063511648,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.77872470787,2182.859396824103,2126.2319739835693,57.6000505784882,2135.207626926373
Лестер,2016-12-31 20:00:00,19,1980.485760608714,0.0,4.0,1.375,1.3024701806293193,1.0,0.0,2.0,1.625,0.7440238091428449,2.0,22.0,55.0,40.0,9.57675757833964,40.5,7.0,17.0,11.75,2.9154759474226504,11.5,2.0,8.0,4.25,2.052872551885702,4.0,3.0,6.0,4.375,1.1877349391654208,4.0,0.0,7.0,3.125,2.1671244937540095,2.5,9.0,12.0,10.375,1.0606601717798212,10.0,2.0,11.0,5.625,3.2043497223082786,5.0,0.0,3.0,1.75,1.4880476182856899,2.5,0.0,5.0,2.5,1.927248223318863,2.0,10.0,18.0,13.25,2.5495097567963922,13.0,0.0,1.0,0.125,0.3535533905932738,0.0,1.0,6.0,3.5,1.5118578920369088,3.0,0.0,398.0,192.25,167.0446903419219,259.0,0.0,18.0,9.75,8.18971480403491,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.77872470787,2182.859396824103,2130.903198315634,58.846200171590745,2150.544236663146
Лестер,2017-01-02 17:30:00,20,2044.6015716817963,0.0,4.0,1.25,1.3887301496588271,1.0,0.0,2.0,1.375,0.9161253813129043,2.0,22.0,47.0,37.875,7.414994461032514,39.0,7.0,17.0,11.625,2.9730936268953445,11.5,2.0,8.0,4.5,1.8516401995451028,4.0,3.0,6.0,4.375,1.1877349391654208,4.0,0.0,7.0,2.75,2.052872551885702,2.0,9.0,12.0,10.125,0.8345229603962802,10.0,2.0,11.0,5.125,3.440826312717007,3.5,0.0,3.0,1.75,1.4880476182856899,2.5,0.0,5.0,2.5,1.927248223318863,2.0,9.0,15.0,12.125,2.100170061141308,12.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,6.0,3.125,1.9594095320493148,3.0,0.0,398.0,233.625,153.02841706222875,310.0,0.0,22.0,12.5,8.141603913585719,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.485760608714,2182.859396824103,2106.794409411064,75.98253220151031,2135.207626926373
Лестер,2017-01-14 22:30:00,21,2164.7462394408394,0.0,4.0,1.0,1.4142135623730951,0.5,0.0,3.0,1.5,1.0690449676496976,2.0,22.0,47.0,37.125,7.3569694847810805,37.5,7.0,17.0,11.125,3.399054490379851,11.0,2.0,8.0,4.375,1.9955307206712847,4.0,3.0,6.0,4.25,1.0350983390135313,4.0,0.0,7.0,2.5,2.2677868380553634,2.0,9.0,11.0,10.0,0.5345224838248488,10.0,2.0,11.0,5.25,3.3273756282434617,3.5,0.0,3.0,1.625,1.407885953173359,2.0,0.0,5.0,2.5,1.927248223318863,2.0,8.0,14.0,11.25,2.187627547301936,11.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,6.0,2.75,2.052872551885702,3.0,0.0,398.0,275.875,123.03128231702468,311.0,0.0,22.0,14.125,6.401729676981281,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.485760608714,2182.859396824103,2094.838949322253,77.47713244145778,2112.274435331112
Лестер,2017-01-22 17:00:00,22,2072.6862834792364,0.0,4.0,0.875,1.4577379737113252,0.0,0.0,3.0,1.625,1.1877349391654208,2.0,22.0,43.0,36.25,6.363961030678928,37.5,7.0,14.0,10.375,2.445841952609133,10.5,2.0,8.0,4.0,2.138089935299395,4.0,3.0,7.0,4.5,1.4142135623730951,4.0,0.0,4.0,1.875,1.3562026818605375,2.0,10.0,12.0,10.375,0.7440238091428449,10.0,2.0,11.0,5.0,3.5050983275386565,3.0,0.0,3.0,1.375,1.3024701806293193,1.5,0.0,5.0,2.5,1.927248223318863,2.0,8.0,14.0,11.0,2.2038926600773587,10.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,6.0,2.75,2.052872551885702,3.0,209.0,398.0,317.0,52.29312984103579,320.0,13.0,22.0,16.125,2.9001231500945415,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.485760608714,2182.859396824103,2099.1609790698,80.62988527558704,2127.611045067885
Лестер,2017-02-01 00:45:00,23,2032.3815097308193,0.0,2.0,0.375,0.7440238091428449,0.0,0.0,3.0,1.5,1.1952286093343936,1.5,35.0,43.0,38.625,2.8753881725529062,39.0,7.0,14.0,10.75,2.6049403612586386,11.5,2.0,8.0,3.875,2.03100960115899,4.0,3.0,7.0,4.375,1.5059406173077154,4.0,0.0,5.0,2.5,1.5118578920369088,2.0,5.0,12.0,9.75,2.052872551885702,10.0,2.0,11.0,4.875,3.6030740843261686,3.0,0.0,4.0,1.875,1.4577379737113252,2.0,0.0,5.0,2.5,1.927248223318863,2.0,8.0,14.0,10.75,2.434865792722759,10.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,6.0,2.375,2.2638462845343543,2.0,293.0,398.0,327.5,32.00892732616057,320.0,8.0,22.0,15.5,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.485760608714,2182.859396824103,2107.8994239162207,72.0205684915616,2127.611045067885
Лестер,2017-02-05 21:00:00,24,1726.1810033008987,0.0,2.0,0.375,0.7440238091428449,0.0,0.0,3.0,1.75,1.2817398889233114,2.0,32.0,43.0,38.0,3.7032803990902057,39.0,7.0,14.0,10.625,2.559994419636775,11.0,1.0,8.0,3.5,2.2677868380553634,3.0,3.0,7.0,4.625,1.5979898086569353,4.5,0.0,5.0,2.5,1.5118578920369088,2.0,5.0,15.0,10.375,2.774243783705493,10.0,2.0,10.0,4.75,3.370036032024414,3.0,0.0,4.0,1.75,1.4880476182856899,1.5,0.0,6.0,3.0,2.2677868380553634,3.0,8.0,14.0,10.5,2.138089935299395,10.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,6.0,2.25,2.2519832529192065,1.5,276.0,398.0,323.375,36.539362337074245,320.0,8.0,22.0,15.25,4.026696625558687,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.485760608714,2182.859396824103,2100.1497539823526,76.85647745858125,2116.764752206622
